location,date,vaccine,total_vaccinations
Switzerland,2021-06-17,Johnson&Johnson,2
Switzerland,2021-06-17,Moderna,4032141
Switzerland,2021-06-17,Pfizer/BioNTech,2570652
Switzerland,2021-06-18,Johnson&Johnson,2
Switzerland,2021-06-18,Moderna,4115197
Switzerland,2021-06-18,Pfizer/BioNTech,2590589
Switzerland,2021-06-19,Johnson&Johnson,2
Switzerland,2021-06-19,Moderna,4162932
Switzerland,2021-06-19,Pfizer/BioNTech,2606134
Switzerland,2021-06-20,Johnson&Johnson,2
Switzerland,2021-06-20,Moderna,4178926
Switzerland,2021-06-20,Pfizer/BioNTech,2610968
Switzerland,2021-06-21,Johnson&Johnson,2
Switzerland,2021-06-21,Moderna,4250255
Switzerland,2021-06-21,Pfizer/BioNTech,2627954
Switzerland,2021-06-22,Johnson&Johnson,2
Switzerland,2021-06-22,Moderna,4326920
Switzerland,2021-06-22,Pfizer/BioNTech,2643876
Switzerland,2021-06-23,Johnson&Johnson,2
Switzerland,2021-06-23,Moderna,4402395
Switzerland,2021-06-23,Pfizer/BioNTech,2658622
Switzerland,2021-06-24,Johnson&Johnson,2
Switzerland,2021-06-24,Moderna,4476255
Switzerland,2021-06-24,Pfizer/BioNTech,2673531
Switzerland,2021-06-25,Johnson&Johnson,2
Switzerland,2021-06-25,Moderna,4547015
Switzerland,2021-06-25,Pfizer/BioNTech,2690667
Switzerland,2021-06-26,Johnson&Johnson,2
Switzerland,2021-06-26,Moderna,4588151
Switzerland,2021-06-26,Pfizer/BioNTech,2700815
Switzerland,2021-06-27,Johnson&Johnson,2
Switzerland,2021-06-27,Moderna,4601904
Switzerland,2021-06-27,Pfizer/BioNTech,2705590
Switzerland,2021-06-28,Johnson&Johnson,2
Switzerland,2021-06-28,Moderna,4664460
Switzerland,2021-06-28,Pfizer/BioNTech,2717963
Switzerland,2021-06-29,Johnson&Johnson,2
Switzerland,2021-06-29,Moderna,4729715
Switzerland,2021-06-29,Pfizer/BioNTech,2732184
Switzerland,2021-06-30,Johnson&Johnson,2
Switzerland,2021-06-30,Moderna,4798910
Switzerland,2021-06-30,Pfizer/BioNTech,2746166
Switzerland,2021-07-01,Johnson&Johnson,2
Switzerland,2021-07-01,Moderna,4859916
Switzerland,2021-07-01,Pfizer/BioNTech,2758137
Switzerland,2021-07-02,Johnson&Johnson,2
Switzerland,2021-07-02,Moderna,4923525
Switzerland,2021-07-02,Pfizer/BioNTech,2768857
Switzerland,2021-07-03,Johnson&Johnson,2
Switzerland,2021-07-03,Moderna,4963330
Switzerland,2021-07-03,Pfizer/BioNTech,2776547
Switzerland,2021-07-04,Johnson&Johnson,2
Switzerland,2021-07-04,Moderna,4975168
Switzerland,2021-07-04,Pfizer/BioNTech,2779655
Switzerland,2021-07-05,Johnson&Johnson,2
Switzerland,2021-07-05,Moderna,5034331
Switzerland,2021-07-05,Pfizer/BioNTech,2792176
Switzerland,2021-07-06,Johnson&Johnson,2
Switzerland,2021-07-06,Moderna,5096071
Switzerland,2021-07-06,Pfizer/BioNTech,2803806
Switzerland,2021-07-07,Johnson&Johnson,2
Switzerland,2021-07-07,Moderna,5154634
Switzerland,2021-07-07,Pfizer/BioNTech,2815860
Switzerland,2021-07-08,Johnson&Johnson,2
Switzerland,2021-07-08,Moderna,5214382
Switzerland,2021-07-08,Pfizer/BioNTech,2827825
Switzerland,2021-07-09,Johnson&Johnson,2
Switzerland,2021-07-09,Moderna,5271437
Switzerland,2021-07-09,Pfizer/BioNTech,2841560
Switzerland,2021-07-10,Johnson&Johnson,2
Switzerland,2021-07-10,Moderna,5304258
Switzerland,2021-07-10,Pfizer/BioNTech,2850901
Switzerland,2021-07-11,Johnson&Johnson,2
Switzerland,2021-07-11,Moderna,5313676
Switzerland,2021-07-11,Pfizer/BioNTech,2853188
Switzerland,2021-07-12,Johnson&Johnson,2
Switzerland,2021-07-12,Moderna,5368686
Switzerland,2021-07-12,Pfizer/BioNTech,2867812
Switzerland,2021-07-13,Johnson&Johnson,2
Switzerland,2021-07-13,Moderna,5424560
Switzerland,2021-07-13,Pfizer/BioNTech,2880935
Switzerland,2021-07-14,Johnson&Johnson,2
Switzerland,2021-07-14,Moderna,5474303
Switzerland,2021-07-14,Pfizer/BioNTech,2893325
Switzerland,2021-07-15,Johnson&Johnson,2
Switzerland,2021-07-15,Moderna,5525121
Switzerland,2021-07-15,Pfizer/BioNTech,2903714
Switzerland,2021-07-16,Johnson&Johnson,2
Switzerland,2021-07-16,Moderna,5574820
Switzerland,2021-07-16,Pfizer/BioNTech,2914779
Switzerland,2021-07-17,Johnson&Johnson,2
Switzerland,2021-07-17,Moderna,5600617
Switzerland,2021-07-17,Pfizer/BioNTech,2922195
Switzerland,2021-07-18,Johnson&Johnson,2
Switzerland,2021-07-18,Moderna,5607080
Switzerland,2021-07-18,Pfizer/BioNTech,2923597
Switzerland,2021-07-19,Johnson&Johnson,2
Switzerland,2021-07-19,Moderna,5657003
Switzerland,2021-07-19,Pfizer/BioNTech,2937813
Switzerland,2021-07-20,Johnson&Johnson,2
Switzerland,2021-07-20,Moderna,5702101
Switzerland,2021-07-20,Pfizer/BioNTech,2948466
Switzerland,2021-07-21,Johnson&Johnson,2
Switzerland,2021-07-21,Moderna,5742422
Switzerland,2021-07-21,Pfizer/BioNTech,2957900
Switzerland,2021-07-22,Johnson&Johnson,2
Switzerland,2021-07-22,Moderna,5778365
Switzerland,2021-07-22,Pfizer/BioNTech,2967137
Switzerland,2021-07-23,Johnson&Johnson,2
Switzerland,2021-07-23,Moderna,5816529
Switzerland,2021-07-23,Pfizer/BioNTech,2977593
Switzerland,2021-07-24,Johnson&Johnson,2
Switzerland,2021-07-24,Moderna,5836526
Switzerland,2021-07-24,Pfizer/BioNTech,2983242
Switzerland,2021-07-25,Johnson&Johnson,2
Switzerland,2021-07-25,Moderna,5840558
Switzerland,2021-07-25,Pfizer/BioNTech,2984105
Switzerland,2021-07-26,Johnson&Johnson,2
Switzerland,2021-07-26,Moderna,5874176
Switzerland,2021-07-26,Pfizer/BioNTech,2993560
Switzerland,2021-07-27,Johnson&Johnson,2
Switzerland,2021-07-27,Moderna,5902049
Switzerland,2021-07-27,Pfizer/BioNTech,3001547
Switzerland,2021-07-28,Johnson&Johnson,2
Switzerland,2021-07-28,Moderna,5925333
Switzerland,2021-07-28,Pfizer/BioNTech,3010221
Switzerland,2021-07-29,Johnson&Johnson,2
Switzerland,2021-07-29,Moderna,5948651
Switzerland,2021-07-29,Pfizer/BioNTech,3017946
Switzerland,2021-07-30,Johnson&Johnson,2
Switzerland,2021-07-30,Moderna,5972245
Switzerland,2021-07-30,Pfizer/BioNTech,3026573
Switzerland,2021-07-31,Johnson&Johnson,2
Switzerland,2021-07-31,Moderna,5980072
Switzerland,2021-07-31,Pfizer/BioNTech,3030177
Switzerland,2021-08-01,Johnson&Johnson,2
Switzerland,2021-08-01,Moderna,5980533
Switzerland,2021-08-01,Pfizer/BioNTech,3031191
Switzerland,2021-08-02,Johnson&Johnson,2
Switzerland,2021-08-02,Moderna,5994656
Switzerland,2021-08-02,Pfizer/BioNTech,3038978
Switzerland,2021-08-03,Johnson&Johnson,2
Switzerland,2021-08-03,Moderna,6014888
Switzerland,2021-08-03,Pfizer/BioNTech,3045571
Switzerland,2021-08-04,Johnson&Johnson,2
Switzerland,2021-08-04,Moderna,6031004
Switzerland,2021-08-04,Pfizer/BioNTech,3053618
Switzerland,2021-08-05,Johnson&Johnson,2
Switzerland,2021-08-05,Moderna,6048930
Switzerland,2021-08-05,Pfizer/BioNTech,3061088
Switzerland,2021-08-06,Johnson&Johnson,2
Switzerland,2021-08-06,Moderna,6069328
Switzerland,2021-08-06,Pfizer/BioNTech,3068899
Switzerland,2021-08-07,Johnson&Johnson,2
Switzerland,2021-08-07,Moderna,6074850
Switzerland,2021-08-07,Pfizer/BioNTech,3072625
Switzerland,2021-08-08,Johnson&Johnson,2
Switzerland,2021-08-08,Moderna,6075187
Switzerland,2021-08-08,Pfizer/BioNTech,3073115
Switzerland,2021-08-09,Johnson&Johnson,2
Switzerland,2021-08-09,Moderna,6089798
Switzerland,2021-08-09,Pfizer/BioNTech,3080470
Switzerland,2021-08-10,Johnson&Johnson,2
Switzerland,2021-08-10,Moderna,6105435
Switzerland,2021-08-10,Pfizer/BioNTech,3087408
Switzerland,2021-08-11,Johnson&Johnson,2
Switzerland,2021-08-11,Moderna,6119829
Switzerland,2021-08-11,Pfizer/BioNTech,3096948
Switzerland,2021-08-12,Johnson&Johnson,2
Switzerland,2021-08-12,Moderna,6137787
Switzerland,2021-08-12,Pfizer/BioNTech,3105028
Switzerland,2021-08-13,Johnson&Johnson,2
Switzerland,2021-08-13,Moderna,6157672
Switzerland,2021-08-13,Pfizer/BioNTech,3112995
Switzerland,2021-08-14,Johnson&Johnson,2
Switzerland,2021-08-14,Moderna,6164081
Switzerland,2021-08-14,Pfizer/BioNTech,3117066
Switzerland,2021-08-15,Johnson&Johnson,2
Switzerland,2021-08-15,Moderna,6164367
Switzerland,2021-08-15,Pfizer/BioNTech,3117361
Switzerland,2021-08-16,Johnson&Johnson,2
Switzerland,2021-08-16,Moderna,6178337
Switzerland,2021-08-16,Pfizer/BioNTech,3125083
Switzerland,2021-08-17,Johnson&Johnson,2
Switzerland,2021-08-17,Moderna,6193431
Switzerland,2021-08-17,Pfizer/BioNTech,3133566
Switzerland,2021-08-18,Johnson&Johnson,2
Switzerland,2021-08-18,Moderna,6209544
Switzerland,2021-08-18,Pfizer/BioNTech,3144208
Switzerland,2021-08-19,Johnson&Johnson,2
Switzerland,2021-08-19,Moderna,6227332
Switzerland,2021-08-19,Pfizer/BioNTech,3152439
Switzerland,2021-08-20,Johnson&Johnson,2
Switzerland,2021-08-20,Moderna,6249770
Switzerland,2021-08-20,Pfizer/BioNTech,3162056
Switzerland,2021-08-21,Johnson&Johnson,2
Switzerland,2021-08-21,Moderna,6256669
Switzerland,2021-08-21,Pfizer/BioNTech,3167198
Switzerland,2021-08-22,Johnson&Johnson,2
Switzerland,2021-08-22,Moderna,6257070
Switzerland,2021-08-22,Pfizer/BioNTech,3167676
Switzerland,2021-08-23,Johnson&Johnson,2
Switzerland,2021-08-23,Moderna,6271292
Switzerland,2021-08-23,Pfizer/BioNTech,3176004
Switzerland,2021-08-24,Johnson&Johnson,2
Switzerland,2021-08-24,Moderna,6286969
Switzerland,2021-08-24,Pfizer/BioNTech,3184934
Switzerland,2021-08-25,Johnson&Johnson,2
Switzerland,2021-08-25,Moderna,6302784
Switzerland,2021-08-25,Pfizer/BioNTech,3198038
Switzerland,2021-08-26,Johnson&Johnson,2
Switzerland,2021-08-26,Moderna,6323043
Switzerland,2021-08-26,Pfizer/BioNTech,3207113
Switzerland,2021-08-27,Johnson&Johnson,2
Switzerland,2021-08-27,Moderna,6348375
Switzerland,2021-08-27,Pfizer/BioNTech,3216423
Switzerland,2021-08-28,Johnson&Johnson,2
Switzerland,2021-08-28,Moderna,6358171
Switzerland,2021-08-28,Pfizer/BioNTech,3224048
Switzerland,2021-08-29,Johnson&Johnson,2
Switzerland,2021-08-29,Moderna,6359810
Switzerland,2021-08-29,Pfizer/BioNTech,3224335
Switzerland,2021-08-30,Johnson&Johnson,2
Switzerland,2021-08-30,Moderna,6373106
Switzerland,2021-08-30,Pfizer/BioNTech,3233936
Switzerland,2021-08-31,Johnson&Johnson,2
Switzerland,2021-08-31,Moderna,6389054
Switzerland,2021-08-31,Pfizer/BioNTech,3242276
Switzerland,2021-09-01,Johnson&Johnson,2
Switzerland,2021-09-01,Moderna,6403150
Switzerland,2021-09-01,Pfizer/BioNTech,3256361
Switzerland,2021-09-02,Johnson&Johnson,2
Switzerland,2021-09-02,Moderna,6421831
Switzerland,2021-09-02,Pfizer/BioNTech,3265900
Switzerland,2021-09-03,Johnson&Johnson,2
Switzerland,2021-09-03,Moderna,6443762
Switzerland,2021-09-03,Pfizer/BioNTech,3276769
Switzerland,2021-09-04,Johnson&Johnson,2
Switzerland,2021-09-04,Moderna,6452683
Switzerland,2021-09-04,Pfizer/BioNTech,3284382
Switzerland,2021-09-05,Johnson&Johnson,2
Switzerland,2021-09-05,Moderna,6453852
Switzerland,2021-09-05,Pfizer/BioNTech,3285870
Switzerland,2021-09-06,Johnson&Johnson,2
Switzerland,2021-09-06,Moderna,6468756
Switzerland,2021-09-06,Pfizer/BioNTech,3294401
Switzerland,2021-09-07,Johnson&Johnson,2
Switzerland,2021-09-07,Moderna,6485743
Switzerland,2021-09-07,Pfizer/BioNTech,3303100
Switzerland,2021-09-08,Johnson&Johnson,2
Switzerland,2021-09-08,Moderna,6503322
Switzerland,2021-09-08,Pfizer/BioNTech,3318672
Switzerland,2021-09-09,Johnson&Johnson,2
Switzerland,2021-09-09,Moderna,6527175
Switzerland,2021-09-09,Pfizer/BioNTech,3329207
Switzerland,2021-09-10,Johnson&Johnson,2
Switzerland,2021-09-10,Moderna,6556826
Switzerland,2021-09-10,Pfizer/BioNTech,3343247
Switzerland,2021-09-11,Johnson&Johnson,2
Switzerland,2021-09-11,Moderna,6573638
Switzerland,2021-09-11,Pfizer/BioNTech,3353473
Switzerland,2021-09-12,Johnson&Johnson,2
Switzerland,2021-09-12,Moderna,6574994
Switzerland,2021-09-12,Pfizer/BioNTech,3356492
Switzerland,2021-09-13,Johnson&Johnson,2
Switzerland,2021-09-13,Moderna,6594997
Switzerland,2021-09-13,Pfizer/BioNTech,3368978
Switzerland,2021-09-14,Johnson&Johnson,3
Switzerland,2021-09-14,Moderna,6618363
Switzerland,2021-09-14,Pfizer/BioNTech,3381082
Switzerland,2021-09-15,Johnson&Johnson,3
Switzerland,2021-09-15,Moderna,6641571
Switzerland,2021-09-15,Pfizer/BioNTech,3399622
Switzerland,2021-09-16,Johnson&Johnson,3
Switzerland,2021-09-16,Moderna,6666011
Switzerland,2021-09-16,Pfizer/BioNTech,3413698
Switzerland,2021-09-17,Johnson&Johnson,3
Switzerland,2021-09-17,Moderna,6694012
Switzerland,2021-09-17,Pfizer/BioNTech,3430006
Switzerland,2021-09-18,Johnson&Johnson,3
Switzerland,2021-09-18,Moderna,6706657
Switzerland,2021-09-18,Pfizer/BioNTech,3440941
Switzerland,2021-09-19,Johnson&Johnson,3
Switzerland,2021-09-19,Moderna,6707331
Switzerland,2021-09-19,Pfizer/BioNTech,3443790
Switzerland,2021-09-20,Johnson&Johnson,3
Switzerland,2021-09-20,Moderna,6724226
Switzerland,2021-09-20,Pfizer/BioNTech,3455265
Switzerland,2021-09-21,Johnson&Johnson,3
Switzerland,2021-09-21,Moderna,6744089
Switzerland,2021-09-21,Pfizer/BioNTech,3467602
Switzerland,2021-09-22,Johnson&Johnson,3
Switzerland,2021-09-22,Moderna,6762025
Switzerland,2021-09-22,Pfizer/BioNTech,3484259
Switzerland,2021-09-23,Johnson&Johnson,3
Switzerland,2021-09-23,Moderna,6783773
Switzerland,2021-09-23,Pfizer/BioNTech,3497288
Switzerland,2021-09-24,Johnson&Johnson,3
Switzerland,2021-09-24,Moderna,6808271
Switzerland,2021-09-24,Pfizer/BioNTech,3510394
Switzerland,2021-09-25,Johnson&Johnson,3
Switzerland,2021-09-25,Moderna,6821084
Switzerland,2021-09-25,Pfizer/BioNTech,3520479
Switzerland,2021-09-26,Johnson&Johnson,3
Switzerland,2021-09-26,Moderna,6822408
Switzerland,2021-09-26,Pfizer/BioNTech,3522384
Switzerland,2021-09-27,Johnson&Johnson,3
Switzerland,2021-09-27,Moderna,6838292
Switzerland,2021-09-27,Pfizer/BioNTech,3533046
Switzerland,2021-09-28,Johnson&Johnson,3
Switzerland,2021-09-28,Moderna,6854545
Switzerland,2021-09-28,Pfizer/BioNTech,3542497
Switzerland,2021-09-29,Johnson&Johnson,3
Switzerland,2021-09-29,Moderna,6870143
Switzerland,2021-09-29,Pfizer/BioNTech,3557436
Switzerland,2021-09-30,Johnson&Johnson,3
Switzerland,2021-09-30,Moderna,6888689
Switzerland,2021-09-30,Pfizer/BioNTech,3566830
Switzerland,2021-10-01,Johnson&Johnson,3
Switzerland,2021-10-01,Moderna,6909254
Switzerland,2021-10-01,Pfizer/BioNTech,3578846
Switzerland,2021-10-02,Johnson&Johnson,3
Switzerland,2021-10-02,Moderna,6917728
Switzerland,2021-10-02,Pfizer/BioNTech,3587989
Switzerland,2021-10-03,Johnson&Johnson,3
Switzerland,2021-10-03,Moderna,6919002
Switzerland,2021-10-03,Pfizer/BioNTech,3590120
Switzerland,2021-10-04,Johnson&Johnson,3
Switzerland,2021-10-04,Moderna,6933451
Switzerland,2021-10-04,Pfizer/BioNTech,3600645
Switzerland,2021-10-05,Johnson&Johnson,4
Switzerland,2021-10-05,Moderna,6948791
Switzerland,2021-10-05,Pfizer/BioNTech,3609655
Switzerland,2021-10-06,Johnson&Johnson,134
Switzerland,2021-10-06,Moderna,6964413
Switzerland,2021-10-06,Pfizer/BioNTech,3623237
Switzerland,2021-10-07,Johnson&Johnson,804
Switzerland,2021-10-07,Moderna,6982031
Switzerland,2021-10-07,Pfizer/BioNTech,3632032
Switzerland,2021-10-08,Johnson&Johnson,1895
Switzerland,2021-10-08,Moderna,7003122
Switzerland,2021-10-08,Pfizer/BioNTech,3643623
Switzerland,2021-10-09,Johnson&Johnson,2252
Switzerland,2021-10-09,Moderna,7014148
Switzerland,2021-10-09,Pfizer/BioNTech,3652652
Switzerland,2021-10-10,Johnson&Johnson,2311
Switzerland,2021-10-10,Moderna,7015645
Switzerland,2021-10-10,Pfizer/BioNTech,3654342
Switzerland,2021-10-11,Johnson&Johnson,3495
Switzerland,2021-10-11,Moderna,7030661
Switzerland,2021-10-11,Pfizer/BioNTech,3663413
Switzerland,2021-10-12,Johnson&Johnson,4760
Switzerland,2021-10-12,Moderna,7047268
Switzerland,2021-10-12,Pfizer/BioNTech,3671249
Switzerland,2021-10-13,Johnson&Johnson,6126
Switzerland,2021-10-13,Moderna,7065286
Switzerland,2021-10-13,Pfizer/BioNTech,3684549
Switzerland,2021-10-14,Johnson&Johnson,7534
Switzerland,2021-10-14,Moderna,7083642
Switzerland,2021-10-14,Pfizer/BioNTech,3693859
Switzerland,2021-10-15,Johnson&Johnson,8888
Switzerland,2021-10-15,Moderna,7105622
Switzerland,2021-10-15,Pfizer/BioNTech,3706364
Switzerland,2021-10-16,Johnson&Johnson,9668
Switzerland,2021-10-16,Moderna,7114530
Switzerland,2021-10-16,Pfizer/BioNTech,3714819
Switzerland,2021-10-17,Johnson&Johnson,9749
Switzerland,2021-10-17,Moderna,7115209
Switzerland,2021-10-17,Pfizer/BioNTech,3715901
Switzerland,2021-10-18,Johnson&Johnson,10799
Switzerland,2021-10-18,Moderna,7128947
Switzerland,2021-10-18,Pfizer/BioNTech,3724430
Switzerland,2021-10-19,Johnson&Johnson,11987
Switzerland,2021-10-19,Moderna,7143578
Switzerland,2021-10-19,Pfizer/BioNTech,3732523
Switzerland,2021-10-20,Johnson&Johnson,13460
Switzerland,2021-10-20,Moderna,7157242
Switzerland,2021-10-20,Pfizer/BioNTech,3744244
Switzerland,2021-10-21,Johnson&Johnson,14666
Switzerland,2021-10-21,Moderna,7171221
Switzerland,2021-10-21,Pfizer/BioNTech,3752449
Switzerland,2021-10-22,Johnson&Johnson,15965
Switzerland,2021-10-22,Moderna,7187143
Switzerland,2021-10-22,Pfizer/BioNTech,3761509
Switzerland,2021-10-23,Johnson&Johnson,16458
Switzerland,2021-10-23,Moderna,7195340
Switzerland,2021-10-23,Pfizer/BioNTech,3767657
Switzerland,2021-10-24,Johnson&Johnson,16482
Switzerland,2021-10-24,Moderna,7196104
Switzerland,2021-10-24,Pfizer/BioNTech,3768564
Switzerland,2021-10-25,Johnson&Johnson,17223
Switzerland,2021-10-25,Moderna,7205957
Switzerland,2021-10-25,Pfizer/BioNTech,3774422
Switzerland,2021-10-26,Johnson&Johnson,18074
Switzerland,2021-10-26,Moderna,7216156
Switzerland,2021-10-26,Pfizer/BioNTech,3780669
Switzerland,2021-10-27,Johnson&Johnson,19009
Switzerland,2021-10-27,Moderna,7226093
Switzerland,2021-10-27,Pfizer/BioNTech,3789524
Switzerland,2021-10-28,Johnson&Johnson,19924
Switzerland,2021-10-28,Moderna,7235805
Switzerland,2021-10-28,Pfizer/BioNTech,3794930
Switzerland,2021-10-29,Johnson&Johnson,20764
Switzerland,2021-10-29,Moderna,7248008
Switzerland,2021-10-29,Pfizer/BioNTech,3801944
Switzerland,2021-10-30,Johnson&Johnson,21038
Switzerland,2021-10-30,Moderna,7252397
Switzerland,2021-10-30,Pfizer/BioNTech,3805910
Switzerland,2021-10-31,Johnson&Johnson,21074
Switzerland,2021-10-31,Moderna,7252722
Switzerland,2021-10-31,Pfizer/BioNTech,3806198
Switzerland,2021-11-01,Johnson&Johnson,21697
Switzerland,2021-11-01,Moderna,7257320
Switzerland,2021-11-01,Pfizer/BioNTech,3810071
Switzerland,2021-11-02,Johnson&Johnson,22341
Switzerland,2021-11-02,Moderna,7265441
Switzerland,2021-11-02,Pfizer/BioNTech,3814335
Switzerland,2021-11-03,Johnson&Johnson,23066
Switzerland,2021-11-03,Moderna,7273109
Switzerland,2021-11-03,Pfizer/BioNTech,3820791
Switzerland,2021-11-04,Johnson&Johnson,23731
Switzerland,2021-11-04,Moderna,7280296
Switzerland,2021-11-04,Pfizer/BioNTech,3824939
Ukraine,2021-02-24,Oxford/AstraZeneca,159
Ukraine,2021-02-25,Oxford/AstraZeneca,1338
Ukraine,2021-02-26,Oxford/AstraZeneca,3051
Ukraine,2021-02-27,Oxford/AstraZeneca,3141
Ukraine,2021-02-28,Oxford/AstraZeneca,3141
Ukraine,2021-03-01,Oxford/AstraZeneca,4905
Ukraine,2021-03-02,Oxford/AstraZeneca,6888
Ukraine,2021-03-03,Oxford/AstraZeneca,9568
Ukraine,2021-03-04,Oxford/AstraZeneca,12481
Ukraine,2021-03-05,Oxford/AstraZeneca,15758
Ukraine,2021-03-06,Oxford/AstraZeneca,17037
Ukraine,2021-03-07,Oxford/AstraZeneca,17947
Ukraine,2021-03-08,Oxford/AstraZeneca,19118
Ukraine,2021-03-09,Oxford/AstraZeneca,23480
Ukraine,2021-03-10,Oxford/AstraZeneca,29378
Ukraine,2021-03-11,Oxford/AstraZeneca,38237
Ukraine,2021-03-12,Oxford/AstraZeneca,47541
Ukraine,2021-03-13,Oxford/AstraZeneca,51137
Ukraine,2021-03-14,Oxford/AstraZeneca,53155
Ukraine,2021-03-15,Oxford/AstraZeneca,62083
Ukraine,2021-03-16,Oxford/AstraZeneca,71923
Ukraine,2021-03-17,Oxford/AstraZeneca,81755
Ukraine,2021-03-18,Oxford/AstraZeneca,92714
Ukraine,2021-03-19,Oxford/AstraZeneca,104342
Ukraine,2021-03-20,Oxford/AstraZeneca,108310
Ukraine,2021-03-21,Oxford/AstraZeneca,111025
Ukraine,2021-03-22,Oxford/AstraZeneca,121929
Ukraine,2021-03-23,Oxford/AstraZeneca,137026
Ukraine,2021-03-24,Oxford/AstraZeneca,155587
Ukraine,2021-03-25,Oxford/AstraZeneca,174325
Ukraine,2021-03-26,Oxford/AstraZeneca,192264
Ukraine,2021-03-27,Oxford/AstraZeneca,196880
Ukraine,2021-03-28,Oxford/AstraZeneca,198465
Ukraine,2021-03-29,Oxford/AstraZeneca,212898
Ukraine,2021-03-30,Oxford/AstraZeneca,231566
Ukraine,2021-03-31,Oxford/AstraZeneca,248736
Ukraine,2021-04-01,Oxford/AstraZeneca,267833
Ukraine,2021-04-02,Oxford/AstraZeneca,286647
Ukraine,2021-04-03,Oxford/AstraZeneca,290566
Ukraine,2021-04-04,Oxford/AstraZeneca,291824
Ukraine,2021-04-05,Oxford/AstraZeneca,304680
Ukraine,2021-04-06,Oxford/AstraZeneca,320265
Ukraine,2021-04-07,Oxford/AstraZeneca,334578
Ukraine,2021-04-08,Oxford/AstraZeneca,353147
Ukraine,2021-04-09,Oxford/AstraZeneca,373005
Ukraine,2021-04-10,Oxford/AstraZeneca,377053
Ukraine,2021-04-11,Oxford/AstraZeneca,378269
Ukraine,2021-04-12,Oxford/AstraZeneca,388404
Ukraine,2021-04-13,Oxford/AstraZeneca,403551
Ukraine,2021-04-13,Sinovac,5
Ukraine,2021-04-14,Oxford/AstraZeneca,419087
Ukraine,2021-04-14,Sinovac,213
Ukraine,2021-04-15,Oxford/AstraZeneca,431812
Ukraine,2021-04-15,Sinovac,1008
Ukraine,2021-04-16,Oxford/AstraZeneca,443429
Ukraine,2021-04-16,Sinovac,2435
Ukraine,2021-04-17,Oxford/AstraZeneca,445700
Ukraine,2021-04-17,Sinovac,3497
Ukraine,2021-04-18,Oxford/AstraZeneca,446389
Ukraine,2021-04-18,Pfizer/BioNTech,366
Ukraine,2021-04-18,Sinovac,3895
Ukraine,2021-04-19,Oxford/AstraZeneca,451809
Ukraine,2021-04-19,Pfizer/BioNTech,3870
Ukraine,2021-04-19,Sinovac,7115
Ukraine,2021-04-20,Oxford/AstraZeneca,457040
Ukraine,2021-04-20,Pfizer/BioNTech,8718
Ukraine,2021-04-20,Sinovac,12078
Ukraine,2021-04-21,Oxford/AstraZeneca,460895
Ukraine,2021-04-21,Pfizer/BioNTech,13296
Ukraine,2021-04-21,Sinovac,17689
Ukraine,2021-04-22,Oxford/AstraZeneca,464985
Ukraine,2021-04-22,Pfizer/BioNTech,18324
Ukraine,2021-04-22,Sinovac,24740
Ukraine,2021-04-23,Oxford/AstraZeneca,469403
Ukraine,2021-04-23,Pfizer/BioNTech,21780
Ukraine,2021-04-23,Sinovac,31205
Ukraine,2021-04-24,Oxford/AstraZeneca,470473
Ukraine,2021-04-24,Pfizer/BioNTech,23490
Ukraine,2021-04-24,Sinovac,32956
Ukraine,2021-04-25,Oxford/AstraZeneca,470683
Ukraine,2021-04-25,Pfizer/BioNTech,24012
Ukraine,2021-04-25,Sinovac,33338
Ukraine,2021-04-26,Oxford/AstraZeneca,472593
Ukraine,2021-04-26,Pfizer/BioNTech,27600
Ukraine,2021-04-26,Sinovac,38940
Ukraine,2021-04-27,Oxford/AstraZeneca,480033
Ukraine,2021-04-27,Pfizer/BioNTech,32518
Ukraine,2021-04-27,Sinovac,46172
Ukraine,2021-04-28,Oxford/AstraZeneca,540051
